hour,,day,,,lat,lng,,,,,,,,weight
6,,thursday,,,24.3833,90.0083,,,,,,,,10.2
9,,thursday,,,24.3833,90.0083,,,,,,,,0.9
1,,wednesday,,,23.0667,90.2417,,,,,,,,0
12,,wednesday,,,23.0667,90.2417,,,,,,,,0
5,,wednesday,,,23.0667,90.2417,,,,,,,,0
4,,wednesday,,,22.73,90.88,,,,,,,,0.6
12,,sunday,,,24.3667,91.8667,,,,,,,,0
4,,thursday,,,24.3667,91.8667,,,,,,,,7.2
7,,wednesday,,,25.0166,92.2472,,,,,,,,9.8
10,,monday,,,24.1,90.57,,,,,,,,7.8
12,,tuesday,,,24.1,90.57,,,,,,,,0
6,,friday,,,24.4583,90.8833,,,,,,,,16.5
6,,tuesday,,,24.4583,90.8833,,,,,,,,6
2,,thursday,,,23.759377,91.143823,,,,,,,,0
4,,wednesday,,,23.2167,89.7,,,,,,,,3.6
6,,friday,,,22.4,90.125,,,,,,,,0.4
9,,monday,,,22.4,90.125,,,,,,,,1.3
12,,thursday,,,25.7708,89.4167,,,,,,,,0
10,,monday,,,25.7708,89.4167,,,,,,,,1.2
5,,saturday,,,25.7708,89.4167,,,,,,,,1.3
7,,wednesday,,,22.62,90.07,,,,,,,,4.2
9,,saturday,,,24.65,90.8417,,,,,,,,3.5
8,,saturday,,,24.65,90.8417,,,,,,,,20.5
3,,monday,,,22.870267,89.237263,,,,,,,,4.5
7,,sunday,,,22.870267,89.237263,,,,,,,,11.1
2,,monday,,,23.0417,91.9944,,,,,,,,0
10,,tuesday,,,24.7,91.125,,,,,,,,0
8,,thursday,,,25.9278,88.7333,,,,,,,,20.7
3,,tuesday,,,25.9278,88.7333,,,,,,,,2.9
8,,thursday,,,25.9278,88.7333,,,,,,,,3.2
4,,thursday,,,25.025,89.13333,,,,,,,,0
7,,friday,,,24.4333,90.7833,,,,,,,,1.4
9,,thursday,,,24.4333,90.7833,,,,,,,,3.7
9,,tuesday,,,25.9111,89.025,,,,,,,,4.4
11,,monday,,,25.9111,89.025,,,,,,,,0
4,,thursday,,,24.489182,92.024555,,,,,,,,4.3
10,,thursday,,,23.8542,89.2417,,,,,,,,0
2,,tuesday,,,23.8542,89.2417,,,,,,,,0
1,,tuesday,,,23.9,89.1333,,,,,,,,0
10,,tuesday,,,23.9,89.1333,,,,,,,,0
2,,monday,,,23.9,89.1333,,,,,,,,15
10,,thursday,,,23.9,89.1333,,,,,,,,14.3
8,,tuesday,,,23.9,89.1333,,,,,,,,16
10,,wednesday,,,23.9,89.1333,,,,,,,,1
9,,wednesday,,,23.24667,91.12833,,,,,,,,28.5
2,,saturday,,,23.24667,91.12833,,,,,,,,0
12,,tuesday,,,23.24667,91.12833,,,,,,,,0
4,,monday,,,22.95,90.825,,,,,,,,0
7,,friday,,,22.3211,90.7472,,,,,,,,4.3
1,,tuesday,,,22.3211,90.7472,,,,,,,,0
3,,sunday,,,25.915,89.45,,,,,,,,0.2
8,,wednesday,,,25.915,89.45,,,,,,,,42.5
1,,saturday,,,21.775,92.2,,,,,,,,0
6,,sunday,,,21.775,92.2,,,,,,,,12.9
10,,saturday,,,21.775,92.2,,,,,,,,3.3
10,,saturday,,,21.775,92.2,,,,,,,,3.3
5,,saturday,,,21.775,92.2,,,,,,,,3.7
10,,saturday,,,21.775,92.2,,,,,,,,3.3
5,,wednesday,,,21.775,92.2,,,,,,,,0.4
5,,wednesday,,,22.95,92.15,,,,,,,,0
1,,wednesday,,,23.1833,89.6625,,,,,,,,0
3,,wednesday,,,23.46,90.54,,,,,,,,0.4
3,,thursday,,,23.46,90.54,,,,,,,,0
7,,friday,,,24.8917,89.75,,,,,,,,8.7
3,,monday,,,23.1667,90.2083,,,,,,,,0
3,,friday,,,23.1667,90.2083,,,,,,,,0.2
9,,wednesday,,,23.1667,90.2083,,,,,,,,5.4
8,,thursday,,,23.1667,90.2083,,,,,,,,2.6
9,,wednesday,,,23.1667,90.2083,,,,,,,,5.4
12,,tuesday,,,23.5417,89.6306,,,,,,,,0
1,,wednesday,,,23.5417,89.6306,,,,,,,,0
1,,saturday,,,24.61667,90.01806,,,,,,,,0
1,,saturday,,,24.61667,90.01806,,,,,,,,0
1,,saturday,,,24.61667,90.01806,,,,,,,,0
1,,saturday,,,24.61667,90.01806,,,,,,,,0
2,,saturday,,,24.61667,90.01806,,,,,,,,0
6,,wednesday,,,23.4875,89.4208,,,,,,,,9.2
2,,tuesday,,,24.775,88.67,,,,,,,,1
10,,friday,,,23.85,90.0111,,,,,,,,3.1
4,,monday,,,23.85,90.0111,,,,,,,,4.6
6,,monday,,,23.85,90.0111,,,,,,,,50.1
5,,sunday,,,23.85,90.0111,,,,,,,,8.9
3,,thursday,,,23.85,90.0111,,,,,,,,1.3
8,,wednesday,,,23.85,90.0111,,,,,,,,23.3
3,,thursday,,,23.85,90.0111,,,,,,,,1.3
12,,thursday,,,23.0167,89.2333,,,,,,,,0
9,,wednesday,,,23.0167,89.2333,,,,,,,,23.3
7,,friday,,,23.0167,89.2333,,,,,,,,13
7,,thursday,,,23.0167,89.2333,,,,,,,,31
1,,monday,,,23.0167,89.2333,,,,,,,,0
9,,monday,,,22.2869,89.9667,,,,,,,,8.3
6,,tuesday,,,23.0417,91.875,,,,,,,,0.2
11,,wednesday,,,23.0417,91.875,,,,,,,,0
2,,saturday,,,23.0417,91.875,,,,,,,,0
12,,thursday,,,23.775,88.6417,,,,,,,,0
12,,monday,,,24.9667,89.8333,,,,,,,,0
8,,saturday,,,24.9667,89.8333,,,,,,,,2.4
12,,friday,,,24.9667,89.8333,,,,,,,,0
11,,friday,,,24.9667,89.8333,,,,,,,,0
8,,saturday,,,24.9667,89.8333,,,,,,,,2.4
5,,tuesday,,,24.9667,89.8333,,,,,,,,8.6
11,,friday,,,24.9667,89.8333,,,,,,,,0
2,,tuesday,,,23.9333,89,,,,,,,,0
7,,friday,,,24.1083,90.0917,,,,,,,,6.5
11,,tuesday,,,24.1083,90.0917,,,,,,,,0
2,,thursday,,,24.1083,90.0917,,,,,,,,2.8
7,,tuesday,,,24.1083,90.0917,,,,,,,,16.4
3,,sunday,,,25.5417,89.2833,,,,,,,,0
8,,monday,,,25.5417,89.2833,,,,,,,,5.9
2,,sunday,,,25.5417,89.2833,,,,,,,,0
10,,monday,,,25.5417,89.2833,,,,,,,,10.1
2,,wednesday,,,23.35,88.9125,,,,,,,,0
4,,wednesday,,,23.35,88.9125,,,,,,,,4
9,,tuesday,,,22.8887,89.771842,,,,,,,,10.9
2,,monday,,,23.1667,91.0667,,,,,,,,0.6
3,,friday,,,22.2986,90.9792,,,,,,,,0
12,,thursday,,,22.45,89.8583,,,,,,,,0
3,,saturday,,,22.45,89.8583,,,,,,,,0
11,,friday,,,22.45,89.8583,,,,,,,,0
3,,friday,,,24.4778,91.7667,,,,,,,,39.2
9,,saturday,,,23.3167,89.8667,,,,,,,,0.3
5,,wednesday,,,23.3167,89.8667,,,,,,,,5.2
3,,friday,,,24.7583,90.2667,,,,,,,,0
7,,wednesday,,,24.7583,90.2667,,,,,,,,14.2
12,,tuesday,,,24.7583,90.2667,,,,,,,,0
12,,sunday,,,24.7583,90.2667,,,,,,,,0
9,,thursday,,,24.7583,90.2667,,,,,,,,2
11,,thursday,,,24.7583,90.2667,,,,,,,,0
6,,sunday,,,22.915,90.415,,,,,,,,1.6
7,,monday,,,22.915,90.415,,,,,,,,3
12,,tuesday,,,23.4583,90.5417,,,,,,,,0
2,,friday,,,23.4583,90.5417,,,,,,,,0
4,,monday,,,24.75,90.4167,,,,,,,,9.9
4,,wednesday,,,24.75,90.4167,,,,,,,,3.3
8,,tuesday,,,24.75,90.4167,,,,,,,,23.5
10,,tuesday,,,24.75,90.4167,,,,,,,,0
10,,sunday,,,24.75,90.4167,,,,,,,,0
9,,sunday,,,24.75,90.4167,,,,,,,,0
5,,thursday,,,24.75,90.4167,,,,,,,,21.6
8,,monday,,,24.75,90.4167,,,,,,,,19
11,,wednesday,,,24.75,90.4167,,,,,,,,0.1
5,,sunday,,,24.75,90.4167,,,,,,,,0.3
9,,thursday,,,24.75,90.4167,,,,,,,,16.4
5,,tuesday,,,24.75,90.4167,,,,,,,,5.3
8,,saturday,,,23.6,90.5,,,,,,,,8.3
6,,tuesday,,,23.996158,90.419726,,,,,,,,0.6
6,,friday,,,23.6,90.5,,,,,,,,21.3
8,,thursday,,,23.605717,89.841728,,,,,,,,6.1
9,,friday,,,24.9167,89.9583,,,,,,,,12
8,,thursday,,,21.454718,92.010452,,,,,,,,8.5
2,,tuesday,,,23.996158,90.419726,,,,,,,,0.5
2,,thursday,,,22.3542,90.3181,,,,,,,,0
6,,saturday,,,25.0417,91.675,,,,,,,,13.5
11,,monday,,,24.4139,88.93,,,,,,,,0
12,,wednesday,,,23.180315,89.1608575,,,,,,,,0
5,,sunday,,,23.605717,89.841728,,,,,,,,12.6
5,,sunday,,,24.888242,91.868519,,,,,,,,11.8
11,,tuesday,,,25.915,89.45,,,,,,,,0
8,,tuesday,,,23.755,89.65,,,,,,,,32.3
2,,monday,,,24.805,88.95,,,,,,,,0
4,,monday,,,25.915,89.45,,,,,,,,2.4
4,,wednesday,,,23.6,90.5,,,,,,,,20.7
5,,saturday,,,24.875,90.7333,,,,,,,,1.8
4,,wednesday,,,24.7333,88.975,,,,,,,,0
2,,tuesday,,,22.638229,88.415531,,,,,,,,0
2,,tuesday,,,25.4153,89.3167,,,,,,,,0
2,,wednesday,,,23.0744,88.8667,,,,,,,,5.1
2,,thursday,,,24.8417,89.375,,,,,,,,0.1
3,,thursday,,,24.888242,91.868519,,,,,,,,0.2
3,,thursday,,,23.0744,88.8667,,,,,,,,0.1
4,,saturday,,,24.888242,91.868519,,,,,,,,21.6
4,,thursday,,,24.005,89.25,,,,,,,,0.6
9,,sunday,,,22.7,90.3667,,,,,,,,16.6
10,,thursday,,,23.0744,88.8667,,,,,,,,0.5
4,,wednesday,,,23.180315,89.1608575,,,,,,,,0.7
10,,monday,,,23.0744,88.8667,,,,,,,,0
10,,tuesday,,,24.075,90.2167,,,,,,,,0
9,,friday,,,24.8417,89.375,,,,,,,,40.4
5,,monday,,,23.0744,88.8667,,,,,,,,5.2
12,,thursday,,,23.4583,90.5417,,,,,,,,2
12,,saturday,,,23.4875,89.4208,,,,,,,,0
1,,friday,,,24.005,89.25,,,,,,,,0
4,,monday,,,23.0167,91.3917,,,,,,,,0
5,,thursday,,,23.9528,91.1167,,,,,,,,20.7
5,,saturday,,,21.454718,92.010452,,,,,,,,0
5,,sunday,,,24.8417,89.375,,,,,,,,0
6,,monday,,,24.75,90.4167,,,,,,,,12.7
8,,monday,,,23.6,90.5,,,,,,,,2.9
11,,friday,,,23.0744,88.8667,,,,,,,,0
10,,tuesday,,,23.0744,88.8667,,,,,,,,0.5
10,,saturday,,,23.0744,88.8667,,,,,,,,1.4
6,,tuesday,,,22.5778,89.99,,,,,,,,5.4
7,,sunday,,,24.4139,88.93,,,,,,,,12.9
7,,sunday,,,23.20833,90.35,,,,,,,,15.3
8,,tuesday,,,24.586659,88.275275,,,,,,,,20.6
8,,tuesday,,,24.25,89.9167,,,,,,,,11.2
9,,wednesday,,,24.25,89.9167,,,,,,,,0.5
10,,thursday,,,23.0744,88.8667,,,,,,,,0
8,,wednesday,,,25.1,89.03333,,,,,,,,7.1
1,,friday,,,23.6,90.5,,,,,,,,0
2,,thursday,,,23.6,90.5,,,,,,,,0
2,,thursday,,,25.9417,88.8444,,,,,,,,0
8,,monday,,,23.9528,91.1167,,,,,,,,0.3
3,,monday,,,22.95,92.15,,,,,,,,0
4,,tuesday,,,23.6417,88.8583,,,,,,,,1.6
12,,friday,,,23.6,90.5,,,,,,,,0
4,,tuesday,,,24.8417,89.375,,,,,,,,0
10,,sunday,,,24.586659,88.275275,,,,,,,,0.1
4,,saturday,,,21.454718,92.010452,,,,,,,,0.1
4,,thursday,,,24.888242,91.868519,,,,,,,,22.3
5,,friday,,,23.6,90.5,,,,,,,,6.4
11,,wednesday,,,22.8256,91.1014,,,,,,,,0
6,,thursday,,,23.180315,89.1608575,,,,,,,,17.2
5,,monday,,,24.8417,89.375,,,,,,,,2.7
8,,wednesday,,,23.996158,90.419726,,,,,,,,2
9,,sunday,,,23.996158,90.419726,,,,,,,,7.2
10,,thursday,,,24.875,90.7333,,,,,,,,0.9
10,,thursday,,,23.180315,89.1608575,,,,,,,,4
11,,saturday,,,23.6,90.5,,,,,,,,0
11,,sunday,,,23.459349,91.18264,,,,,,,,2.3
10,,monday,,,23.0744,88.8667,,,,,,,,36.3
12,,tuesday,,,24.805,88.95,,,,,,,,0
6,,wednesday,,,23.0744,88.8667,,,,,,,,2.6
8,,monday,,,24.2,90.4667,,,,,,,,3.4
8,,friday,,,24.888242,91.868519,,,,,,,,11.8
12,,monday,,,23.6,90.5,,,,,,,,0
8,,monday,,,23.180315,89.1608575,,,,,,,,5.7
10,,wednesday,,,22.50439,89.97897,,,,,,,,0
5,,saturday,,,24.888242,91.868519,,,,,,,,1.6
5,,thursday,,,22.442809,90.414608,,,,,,,,2.4
6,,thursday,,,22.62,90.07,,,,,,,,4
6,,sunday,,,23.0744,88.8667,,,,,,,,10.1
5,,monday,,,24.888242,91.868519,,,,,,,,5.5
10,,wednesday,,,22.95,90.825,,,,,,,,2.6
10,,friday,,,23.996158,90.419726,,,,,,,,0
4,,monday,,,23.0744,88.8667,,,,,,,,0
1,,wednesday,,,21.9861,90.2422,,,,,,,,0
1,,saturday,,,24.586659,88.275275,,,,,,,,0
12,,wednesday,,,23.996158,90.419726,,,,,,,,0
12,,tuesday,,,24.2917,89.7,,,,,,,,0
1,,monday,,,26.3347,88.5583,,,,,,,,0
5,,sunday,,,24.586659,88.275275,,,,,,,,6.4
7,,thursday,,,26.0208,88.4667,,,,,,,,30.8
7,,thursday,,,23.6583,90.6083,,,,,,,,9.6
1,,sunday,,,25.9417,88.8444,,,,,,,,0
11,,saturday,,,24.56667,91.515,,,,,,,,0
3,,saturday,,,24.56667,91.515,,,,,,,,0
12,,saturday,,,24.56667,91.515,,,,,,,,0
5,,saturday,,,23.8833,90.9833,,,,,,,,3.4
5,,saturday,,,23.8833,90.9833,,,,,,,,3.4
5,,tuesday,,,23.8833,90.9833,,,,,,,,0.7
5,,tuesday,,,23.8833,90.9833,,,,,,,,0.7
8,,tuesday,,,24.73092,88.41722,,,,,,,,0.8
1,,tuesday,,,24.73092,88.41722,,,,,,,,0
1,,wednesday,,,24.73092,88.41722,,,,,,,,0
8,,wednesday,,,23.4153,89.8917,,,,,,,,3.6
7,,wednesday,,,23.4153,89.8917,,,,,,,,14.1
4,,wednesday,,,23.4153,89.8917,,,,,,,,2.8
3,,sunday,,,24.05,89.86806,,,,,,,,0
8,,sunday,,,24.05,89.86806,,,,,,,,7
9,,thursday,,,25.9792,89.7083,,,,,,,,11.3
2,,saturday,,,21.4167,92.1833,,,,,,,,0
8,,wednesday,,,22.6222,90.2708,,,,,,,,8.2
5,,thursday,,,25.08333,90.18528,,,,,,,,15.5
8,,friday,,,25.08333,90.18528,,,,,,,,15.5
8,,wednesday,,,24.5667,90.6833,,,,,,,,4.3
7,,friday,,,24.5667,90.6833,,,,,,,,41.8
8,,tuesday,,,23.16667,91.2,,,,,,,,12.5
12,,sunday,,,23.175,89.505,,,,,,,,0
10,,saturday,,,23.6,90.5,,,,,,,,0
4,,saturday,,,23.6,90.5,,,,,,,,4.2
1,,sunday,,,23.6,90.5,,,,,,,,0
1,,friday,,,23.6,90.5,,,,,,,,0
12,,friday,,,23.6,90.5,,,,,,,,0
5,,friday,,,23.6,90.5,,,,,,,,9.7
12,,monday,,,23.6,90.5,,,,,,,,0
5,,thursday,,,23.6,90.5,,,,,,,,4.5
7,,sunday,,,23.6,90.5,,,,,,,,2.3
3,,friday,,,23.6,90.5,,,,,,,,0
12,,sunday,,,23.6,90.5,,,,,,,,0
12,,friday,,,23.6,90.5,,,,,,,,0
5,,thursday,,,23.9167,90.725,,,,,,,,19.8
1,,tuesday,,,24.207,91.2097,,,,,,,,0
1,,tuesday,,,24.207,91.2097,,,,,,,,0
12,,tuesday,,,24.4139,88.93,,,,,,,,0
1,,friday,,,24.4139,88.93,,,,,,,,0
7,,saturday,,,25.4167,89.0833,,,,,,,,10.6
5,,saturday,,,25.4167,89.0833,,,,,,,,1.3
1,,thursday,,,22.7461,89.9678,,,,,,,,0
2,,tuesday,,,22.7472,90.1036,,,,,,,,0
11,,tuesday,,,22.7472,90.1036,,,,,,,,0
2,,thursday,,,24.875,90.7333,,,,,,,,0
10,,monday,,,24.875,90.7333,,,,,,,,0
2,,monday,,,24.875,90.7333,,,,,,,,0.8
3,,tuesday,,,25.9417,88.8444,,,,,,,,0
10,,monday,,,25.9417,88.8444,,,,,,,,17.9
2,,wednesday,,,22.8256,91.1014,,,,,,,,0
7,,thursday,,,22.8256,91.1014,,,,,,,,1.5
10,,thursday,,,24.98333,90.18333,,,,,,,,3.1
11,,thursday,,,24.4417,88.6278,,,,,,,,0
12,,saturday,,,24.4417,88.6278,,,,,,,,0
4,,friday,,,24.005,89.25,,,,,,,,6.5
5,,tuesday,,,24.005,89.25,,,,,,,,3.1
12,,wednesday,,,24.005,89.25,,,,,,,,0
7,,saturday,,,24.005,89.25,,,,,,,,8.5
11,,thursday,,,24.005,89.25,,,,,,,,0
10,,tuesday,,,24.005,89.25,,,,,,,,21.1
12,,wednesday,,,24.005,89.25,,,,,,,,0
1,,thursday,,,24.005,89.25,,,,,,,,0
7,,wednesday,,,24.3333,90.6833,,,,,,,,14
3,,friday,,,24.3333,90.6833,,,,,,,,0
3,,monday,,,26.3347,88.5583,,,,,,,,0
9,,tuesday,,,26.3347,88.5583,,,,,,,,13.8
11,,tuesday,,,26.3347,88.5583,,,,,,,,0.8
2,,thursday,,,26.3347,88.5583,,,,,,,,0
7,,friday,,,26.3347,88.5583,,,,,,,,35.7
10,,tuesday,,,23.29,91.9,,,,,,,,0
4,,thursday,,,25.195,89.02,,,,,,,,9.7
7,,thursday,,,25.195,89.02,,,,,,,,0.8
7,,monday,,,25.195,89.02,,,,,,,,3.4
7,,sunday,,,25.195,89.02,,,,,,,,6.6
8,,wednesday,,,25.195,89.02,,,,,,,,3.1
9,,thursday,,,25.6533,88.9155,,,,,,,,5.2
4,,friday,,,25.6533,88.9155,,,,,,,,2.8
4,,thursday,,,25.6533,88.9155,,,,,,,,96
8,,friday,,,25.6533,88.9155,,,,,,,,17.1
4,,sunday,,,25.6533,88.9155,,,,,,,,0
11,,friday,,,25.6533,88.9155,,,,,,,,0
1,,saturday,,,25.6533,88.9155,,,,,,,,0
11,,tuesday,,,25.6533,88.9155,,,,,,,,0
2,,thursday,,,25.6533,88.9155,,,,,,,,0
3,,tuesday,,,25.6533,88.9155,,,,,,,,0
8,,friday,,,25.05,88.7333,,,,,,,,0.1
12,,saturday,,,22.3542,90.3181,,,,,,,,0
1,,tuesday,,,22.3542,90.3181,,,,,,,,0
2,,friday,,,24.95,90.35,,,,,,,,0
5,,wednesday,,,24.95,90.35,,,,,,,,13.8
6,,thursday,,,25.58,89.4,,,,,,,,6.4
6,,wednesday,,,25.8542,88.3667,,,,,,,,4.5
10,,sunday,,,25.8542,88.3667,,,,,,,,0
3,,saturday,,,25.8542,88.3667,,,,,,,,0
2,,tuesday,,,25.4153,89.3167,,,,,,,,0
2,,monday,,,25.4153,89.3167,,,,,,,,0
10,,thursday,,,25.4153,89.3167,,,,,,,,6
2,,monday,,,25.4153,89.3167,,,,,,,,0
11,,tuesday,,,25.4153,89.3167,,,,,,,,1
12,,sunday,,,22.5778,89.99,,,,,,,,0
7,,monday,,,22.5778,89.99,,,,,,,,27.2
7,,tuesday,,,22.5778,89.99,,,,,,,,30.9
3,,thursday,,,22.5778,89.99,,,,,,,,0.1
12,,thursday,,,22.5778,89.99,,,,,,,,0
1,,saturday,,,22.5778,89.99,,,,,,,,0
7,,friday,,,22.5778,89.99,,,,,,,,15.8
7,,sunday,,,25.025,88.4833,,,,,,,,0.6
1,,saturday,,,25.025,88.4833,,,,,,,,0
7,,tuesday,,,24.375,88.85,,,,,,,,15.4
1,,monday,,,22.5667,90.1417,,,,,,,,0
8,,saturday,,,22.5667,90.1417,,,,,,,,58.6
4,,sunday,,,22.5667,90.1417,,,,,,,,4.9
4,,sunday,,,22.5667,90.1417,,,,,,,,3.1
12,,friday,,,23.755,89.65,,,,,,,,0
8,,thursday,,,23.755,89.65,,,,,,,,20.4
1,,wednesday,,,23.2083,90.0333,,,,,,,,0
1,,friday,,,23.105,90.875,,,,,,,,0
10,,friday,,,21.429087,92.089241,,,,,,,,20.9
10,,friday,,,22.65,92.1833,,,,,,,,0
1,,thursday,,,22.65,92.1833,,,,,,,,0
6,,saturday,,,22.65,92.1833,,,,,,,,4.7
6,,saturday,,,22.65,92.1833,,,,,,,,4.7
6,,saturday,,,22.65,92.1833,,,,,,,,4.7
6,,saturday,,,22.65,92.1833,,,,,,,,4.7
1,,monday,,,25.7583,89.2333,,,,,,,,0
12,,wednesday,,,25.7583,89.2333,,,,,,,,0
3,,tuesday,,,25.7583,89.2333,,,,,,,,0
9,,saturday,,,25.7583,89.2333,,,,,,,,41.5
1,,wednesday,,,25.7583,89.2333,,,,,,,,0
7,,tuesday,,,25.7583,89.2333,,,,,,,,0.5
10,,sunday,,,25.7583,89.2333,,,,,,,,0
11,,thursday,,,25.7583,89.2333,,,,,,,,0
7,,thursday,,,25.7583,89.2333,,,,,,,,0
5,,sunday,,,25.88833,88.25167,,,,,,,,14.7
9,,tuesday,,,25.88833,88.25167,,,,,,,,9.4
12,,monday,,,25.88833,88.25167,,,,,,,,0
7,,sunday,,,25.88833,88.25167,,,,,,,,38
9,,sunday,,,25.88833,88.25167,,,,,,,,0.2
9,,monday,,,22.04999,92.40998,,,,,,,,11.4
4,,monday,,,22.04999,92.40998,,,,,,,,0
9,,saturday,,,22.04999,92.40998,,,,,,,,10.7
10,,saturday,,,23.7931,90.5167,,,,,,,,3
10,,thursday,,,23.7931,90.5167,,,,,,,,0.1
9,,thursday,,,23.7931,90.5167,,,,,,,,4.5
4,,thursday,,,23.7931,90.5167,,,,,,,,0.3
9,,wednesday,,,22.8333,89.5833,,,,,,,,0
11,,saturday,,,22.8333,89.5833,,,,,,,,0
2,,sunday,,,22.8333,89.5833,,,,,,,,0
11,,tuesday,,,22.8333,89.5833,,,,,,,,0
11,,saturday,,,22.8333,89.5833,,,,,,,,0
10,,saturday,,,23.4764,90.0333,,,,,,,,0
10,,saturday,,,23.4764,90.0333,,,,,,,,0
10,,saturday,,,23.4764,90.0333,,,,,,,,0
10,,friday,,,25.3833,89.4667,,,,,,,,0
1,,saturday,,,25.3833,89.4667,,,,,,,,0
1,,saturday,,,25.3833,89.4667,,,,,,,,0
8,,tuesday,,,25.3833,89.4667,,,,,,,,5.2
1,,saturday,,,25.3833,89.4667,,,,,,,,0
1,,saturday,,,25.3833,89.4667,,,,,,,,0
8,,wednesday,,,25.1056,89.5861,,,,,,,,25.2
5,,sunday,,,24.31667,90.16806,,,,,,,,2.4
5,,wednesday,,,24.31667,90.16806,,,,,,,,0
7,,monday,,,23.410295,89.80207,,,,,,,,12.2
9,,monday,,,23.410295,89.80207,,,,,,,,0.4
9,,tuesday,,,23.410295,89.80207,,,,,,,,0
9,,wednesday,,,24.0583,89.5333,,,,,,,,16.6
7,,sunday,,,24.0583,89.5333,,,,,,,,8.9
3,,friday,,,24.0583,89.5333,,,,,,,,0
3,,wednesday,,,24.0583,89.5333,,,,,,,,0
3,,sunday,,,24.0583,89.5333,,,,,,,,0
6,,wednesday,,,25.125,88.58167,,,,,,,,23.3
3,,monday,,,24.09247,91.11978,,,,,,,,0
11,,wednesday,,,22.2917,89.7917,,,,,,,,7
9,,monday,,,24.7417,89.8333,,,,,,,,12.6
5,,saturday,,,24.7417,89.8333,,,,,,,,6.2
11,,monday,,,24.7417,89.8333,,,,,,,,0
1,,sunday,,,22.7167,89.075,,,,,,,,0
7,,wednesday,,,22.7167,89.075,,,,,,,,2
11,,wednesday,,,22.7167,89.075,,,,,,,,0
1,,monday,,,22.7167,89.075,,,,,,,,0
6,,wednesday,,,23.961012,89.998051,,,,,,,,1
6,,wednesday,,,23.961012,89.998051,,,,,,,,1
7,,saturday,,,24.17,89.58833,,,,,,,,29.6
2,,tuesday,,,24.17,89.58833,,,,,,,,0
12,,friday,,,23.2222,90.95,,,,,,,,1.9
1,,thursday,,,23.2222,90.95,,,,,,,,0
7,,tuesday,,,23.6917,89.25,,,,,,,,18.6
3,,saturday,,,24.762147,89.382832,,,,,,,,0
7,,wednesday,,,24.762147,89.382832,,,,,,,,1.4
8,,saturday,,,24.8833,89.5667,,,,,,,,8.9
7,,sunday,,,24.8833,89.5667,,,,,,,,1.6
9,,saturday,,,23.0744,88.8667,,,,,,,,2
9,,saturday,,,23.0744,88.8667,,,,,,,,2
6,,thursday,,,23.0744,88.8667,,,,,,,,0
12,,thursday,,,24.66667,89.41667,,,,,,,,0
6,,wednesday,,,24.66667,89.41667,,,,,,,,5.8
1,,friday,,,25,90.0167,,,,,,,,0
7,,monday,,,23.85,90.01,,,,,,,,3.5
5,,monday,,,23.85,90.01,,,,,,,,17.5
6,,sunday,,,23.35,90.1667,,,,,,,,12.3
10,,wednesday,,,23.35,90.1667,,,,,,,,0.3
2,,wednesday,,,25.0167,89.3167,,,,,,,,0
7,,wednesday,,,25.0167,89.3167,,,,,,,,12.1
12,,sunday,,,25.0167,89.3167,,,,,,,,0
12,,wednesday,,,25.0167,89.3167,,,,,,,,0
3,,tuesday,,,25.0167,89.3167,,,,,,,,15.7
4,,wednesday,,,25.0167,89.3167,,,,,,,,2.4
7,,wednesday,,,25.0167,89.3167,,,,,,,,12.1
9,,friday,,,25.0167,89.3167,,,,,,,,6.7
7,,wednesday,,,25.0167,89.3167,,,,,,,,5.3
6,,tuesday,,,25.0167,89.3167,,,,,,,,11.7
8,,friday,,,25.0167,89.3167,,,,,,,,0.8
1,,saturday,,,24.020189,90.74723,,,,,,,,0
1,,saturday,,,24.020189,90.74723,,,,,,,,0
1,,saturday,,,24.020189,90.74723,,,,,,,,0
8,,wednesday,,,24.020189,90.74723,,,,,,,,3.6
1,,saturday,,,24.020189,90.74723,,,,,,,,0
9,,saturday,,,23.8167,90.15,,,,,,,,0.2
5,,thursday,,,23.8167,90.15,,,,,,,,19.5
9,,thursday,,,23.8167,90.15,,,,,,,,1.3
12,,monday,,,23.8167,90.15,,,,,,,,0
5,,monday,,,24.5,89.13333,,,,,,,,4.5
5,,sunday,,,24.5,89.13333,,,,,,,,0
1,,wednesday,,,23.5667,90.3833,,,,,,,,0
3,,monday,,,23.5667,90.3833,,,,,,,,0
4,,tuesday,,,24.4583,89.7,,,,,,,,5.9
2,,friday,,,24.4583,89.7,,,,,,,,0
10,,thursday,,,24.4583,89.7,,,,,,,,9.4
8,,friday,,,23.03833,91.10833,,,,,,,,15.7
5,,thursday,,,23.03833,91.10833,,,,,,,,0.2
4,,saturday,,,23.6583,90.6083,,,,,,,,1
3,,friday,,,23.6583,90.6083,,,,,,,,0
1,,thursday,,,23.6583,90.6083,,,,,,,,0
10,,saturday,,,23.6583,90.6083,,,,,,,,0.8
2,,saturday,,,25.15,89.90056,,,,,,,,0
6,,friday,,,24.3083,91.7333,,,,,,,,56.5
6,,friday,,,24.3083,91.7333,,,,,,,,56.5
1,,wednesday,,,23.5361,90.2917,,,,,,,,0
8,,tuesday,,,24.2,90.4667,,,,,,,,0.2
4,,wednesday,,,24.2,90.4667,,,,,,,,5.1
6,,wednesday,,,24.2,90.4667,,,,,,,,3.5
12,,wednesday,,,24.2,90.4667,,,,,,,,0
