id,incident_month,incident_week,day,weekend,part_of_the_day,hour,,lat,long,incident_place,incident_district,incident_division,max_temp,avg_temp,min_temp,weather_code,,humidity,visibility,,,season,crime,weight
3877,11,48,tuesday,0,night,20 - 5:59,,24.8833,89.5667,shariakandi,bogura,rajshahi,31,26,20,113,,64,10,,,winter,rape,7
3878,6,26,saturday,1,evening,18 - 19:59,,23.20833,90.35,shariatpur sadar,shariatpur,dhaka,34,32,28,299,,75,9,,,rainy,rape,7
3879,10,42,tuesday,0,night,20 - 5:59,,23.0744,88.8667,sharsha,jashore,khulna,32,29,25,359,,83,9,,,rainy,rape,7
3880,6,24,sunday,0,night,20 - 5:59,,23.0744,88.8667,sharsha,jashore,khulna,38,34,29,386,,68,9,,,rainy,rape,7
3881,9,36,tuesday,0,night,20 - 5:59,,23.0744,88.8667,sharsha,jashore,khulna,33,31,27,356,,83,9,,,rainy,rape,7
3882,10,40,saturday,1,night,20 - 5:59,,23.0744,88.8667,sharsha,jashore,khulna,32,31,26,122,,73,10,,,rainy,rape,7
3883,9,40,monday,0,night,20 - 5:59,,23.0744,88.8667,sharsha,jashore,khulna,29,27,23,356,,87,8,,,rainy,rape,7
3884,3,9,thursday,0,night,20 - 5:59,,23.0744,88.8667,sharsha,jashore,khulna,34,32,26,113,,36,10,,,hot,rape,7
3885,10,43,wednesday,0,night,20 - 5:59,,23.0744,88.8667,sharsha,jashore,khulna,33,30,25,119,,62,10,,,rainy,rape,7
3886,12,53,monday,0,morning,6 - 11:59,,23.0744,88.8667,sharsha,jashore,khulna,25,22,17,113,,34,10,,,winter,rape,7
3887,4,15,monday,0,evening,18 - 19:59,,23.0744,88.8667,sharsha,jashore,khulna,44,40,30,113,,32,10,,,hot,rape,7
3888,7,29,wednesday,0,night,20 - 5:59,,23.0744,88.8667,sharsha,jashore,khulna,37,34,29,356,,68,10,,,rainy,rape,7
3889,9,37,sunday,0,night,20 - 5:59,,24.66667,89.41667,sherpur,bogura,rajshahi,33,31,27,356,,77,9,,,rainy,rape,7
3890,11,46,monday,0,night,20 - 5:59,,24.66667,89.41667,sherpur,bogura,rajshahi,29,25,20,176,,74,10,,,winter,rape,7
3891,5,20,thursday,0,night,20 - 5:59,,24.66667,89.41667,sherpur,bogura,rajshahi,36,32,26,200,,70,10,,,hot,rape,7
3892,7,28,friday,1,morning,6 - 11:59,,24.66667,89.41667,sherpur,bogura,rajshahi,33,31,28,386,,78,9,,,rainy,rape,7
3893,6,22,sunday,0,morning,6 - 11:59,,24.66667,89.41667,sherpur,bogura,rajshahi,37,33,28,359,,77,9,,,rainy,rape,7
3894,1,4,sunday,0,night,20 - 5:59,,24.66667,89.41667,sherpur,bogura,rajshahi,29,25,20,113,,48,10,,,winter,rape,7
3895,9,35,sunday,0,evening,18 - 19:59,,24.66667,89.41667,sherpur,bogura,rajshahi,34,31,27,356,,77,8,,,rainy,rape,7
3896,4,17,wednesday,0,noon,12 - 15:59,,25.0167,89.3167,shibganj,bogura,rajshahi,36,31,26,389,,55,9,,,hot,rape,7
3897,7,30,friday,1,night,20 - 5:59,,25.0167,89.3167,shibganj,chapainawabganj,rajshahi,31,29,28,356,,81,8,,,rainy,rape,7
3898,6,23,saturday,1,night,20 - 5:59,,24.020189,90.74723,shibpur,narsingdi,dhaka,33,31,27,359,,76,9,,,rainy,rape,7
3899,4,16,sunday,0,night,20 - 5:59,,23.8167,90.15,singiar,manikganj,dhaka,38,34,28,116,,36,10,,,hot,rape,7
3900,4,18,tuesday,0,morning,6 - 11:59,,24.5,89.13333,singra,natore,rajshahi,41,36,28,176,,59,10,,,hot,rape,7
3901,6,23,sunday,0,morning,6 - 11:59,,23.5667,90.3833,sirajdikhan,munshiganj,dhaka,33,30,26,356,,85,9,,,rainy,rape,7
3902,6,23,sunday,0,morning,6 - 11:59,,23.5667,90.3833,sirajdikhan,munshiganj,dhaka,33,30,26,356,,85,9,,,rainy,rape,7
3903,3,11,monday,0,night,20 - 5:59,,23.5667,90.3833,sirajdikhan,munshiganj,dhaka,31,27,20,113,,40,10,,,hot,rape,7
3904,10,41,saturday,1,night,20 - 5:59,,24.4583,89.7,sirajganj sadar,sirajganj,rajshahi,32,28,25,356,,84,9,,,rainy,rape,7
3905,11,47,thursday,0,noon,12 - 15:59,,23.03833,91.10833,sonaimori,noakhali,chattogram,32,27,20,113,,59,10,,,winter,rape,7
3906,6,26,thursday,0,night,20 - 5:59,,23.03833,91.10833,sonaimori,noakhali,chattogram,34,31,29,353,,76,10,,,rainy,rape,7
3907,10,41,monday,0,evening,18 - 19:59,,23.6583,90.6083,sonargaon,narayanganj,dhaka,32,29,26,116,,77,10,,,rainy,rape,7
3908,5,21,friday,1,night,20 - 5:59,,23.6583,90.6083,sonargaon,narayanganj,dhaka,33,30,26,356,,89,8,,,hot,rape,7
3909,5,20,monday,0,night,20 - 5:59,,23.6583,90.6083,sonargaon,narayanganj,dhaka,36,32,28,386,,71,10,,,hot,rape,7
3910,5,18,sunday,0,morning,6 - 11:59,,23.6583,90.6083,sonargaon,narayanganj,dhaka,36,34,29,116,,58,10,,,hot,rape,7
3911,2,6,wednesday,0,noon,12 - 15:59,,25.0333,89.4917,sonatala,bogura,rajshahi,29,25,20,116,,46,10,,,winter,rape,7
3912,4,17,wednesday,0,night,20 - 5:59,,25.15,89.90056,sreebordi,sherpur,mymensingh,36,33,26,113,,44,10,,,hot,rape,7
3913,6,23,wednesday,0,noon,12 - 15:59,,25.15,89.90056,sreebordi,sherpur,mymensingh,33,30,25,386,,77,9,,,rainy,rape,7
3914,2,8,friday,1,night,20 - 5:59,,25.15,89.90056,sreebordi,sherpur,mymensingh,31,26,20,113,,52,10,,,winter,rape,7
3915,1,1,thursday,0,night,20 - 5:59,,25.15,89.90056,sreebordi,sherpur,mymensingh,26,22,17,113,,52,10,,,winter,rape,7
3916,11,45,saturday,1,night,20 - 5:59,,25.15,89.90056,sreebordi,sherpur,mymensingh,31,26,18,113,,59,10,,,winter,rape,7
3917,7,30,wednesday,0,evening,18 - 19:59,,24.3083,91.7333,sreemangal,moulvibazar,sylhet,30,28,25,356,,90,9,,,rainy,rape,7
3918,1,3,monday,0,night,20 - 5:59,,24.3083,91.7333,sreemangal,moulvibazar,sylhet,29,23,15,113,,61,10,,,winter,rape,7
3919,6,25,wednesday,0,evening,18 - 19:59,,24.3083,91.7333,sreemangal,moulvibazar,sylhet,32,29,25,356,,83,8,,,rainy,rape,7
3920,10,42,friday,1,night,20 - 5:59,,24.3083,91.7333,sreemangal,moulvibazar,sylhet,33,29,23,176,,79,10,,,rainy,rape,7
3921,10,42,wednesday,0,night,20 - 5:59,,24.2,90.4667,sreepur,gazipur,dhaka,32,29,26,113,,60,10,,,rainy,rape,7
3922,6,24,saturday,1,evening,18 - 19:59,,24.2,90.4667,sreepur,gazipur,dhaka,34,31,26,176,,80,10,,,rainy,rape,7
3923,6,23,tuesday,0,night,20 - 5:59,,24.2,90.4667,sreepur,gazipur,dhaka,36,33,28,386,,76,9,,,rainy,rape,7
3924,9,38,friday,1,morning,6 - 11:59,,23.6,89.3875,sreepur,magura,khulna,34,31,27,176,,75,10,,,rainy,rape,7
3925,10,40,saturday,1,night,20 - 5:59,,24.2,90.4667,sreepur,gazipur,dhaka,33,31,26,176,,72,10,,,rainy,rape,7
3926,10,44,wednesday,0,night,20 - 5:59,,24.2,90.4667,sreepur,gazipur,dhaka,35,30,25,113,,61,10,,,rainy,rape,7
3927,9,40,monday,0,night,20 - 5:59,,24.2,90.4667,sreepur,gazipur,dhaka,30,27,23,356,,86,6,,,rainy,rape,7
3928,4,16,monday,0,night,20 - 5:59,,24.2,90.4667,sreepur,gazipur,dhaka,38,35,29,113,,47,10,,,hot,rape,7
3929,9,36,tuesday,0,night,20 - 5:59,,23.6,89.3875,sreepur,magura,khulna,35,33,28,359,,68,9,,,rainy,rape,7
3930,10,42,tuesday,0,night,20 - 5:59,,24.2,90.4667,sreepur,gazipur,dhaka,31,29,26,116,,65,10,,,rainy,rape,7
3931,1,5,monday,0,morning,6 - 11:59,,22.6833,91.11,subarnachar,noakhali,chattogram,29,26,22,116,,46,10,,,winter,rape,7
3932,1,5,thursday,0,night,20 - 5:59,,22.6833,91.11,subarnachar,noakhali,chattogram,32,25,17,113,,44,10,,,winter,rape,7
3933,12,52,sunday,0,night,20 - 5:59,,22.6833,91.11,subarnachar,noakhali,chattogram,29,23,16,113,,51,10,,,winter,rape,7
3934,12,52,sunday,0,night,20 - 5:59,,22.6833,91.11,subarnachar,noakhali,chattogram,29,23,16,113,,51,10,,,winter,rape,7
3935,8,31,saturday,1,night,20 - 5:59,,22.6833,91.11,subarnachar,noakhali,chattogram,32,30,27,353,,83,10,,,rainy,rape,7
3936,1,1,tuesday,0,night,20 - 5:59,,22.6833,91.11,subarnachar,noakhali,chattogram,31,26,19,113,,48,10,,,winter,rape,7
3937,10,40,wednesday,0,night,20 - 5:59,,22.6833,91.11,subarnachar,noakhali,chattogram,35,32,28,176,,74,10,,,rainy,rape,7
3938,8,33,sunday,0,morning,6 - 11:59,,23.9167,89.4333,sujanagar,pabna,rajshahi,33,31,27,116,,74,10,,,rainy,rape,7
3939,9,38,thursday,0,night,20 - 5:59,,23.9167,89.4333,sujanagar,pabna,rajshahi,34,30,28,359,,72,7,,,rainy,rape,7
3940,9,36,thursday,0,night,20 - 5:59,,23.9167,89.4333,sujanagar,pabna,rajshahi,34,31,26,176,,78,10,,,rainy,rape,7
3941,4,16,sunday,0,night,20 - 5:59,,23.9167,89.4333,sujanagar,pabna,rajshahi,32,29,26,263,,54,9,,,hot,rape,7
3942,5,18,sunday,0,morning,6 - 11:59,,23.9167,89.4333,sujanagar,pabna,rajshahi,37,33,28,353,,66,9,,,hot,rape,7
3943,1,2,monday,0,night,20 - 5:59,,25.06667,91.4,sunamganj sadar,sunamganj,sylhet,32,26,18,113,,44,10,,,winter,rape,7
3944,1,3,tuesday,0,afternoon,16 - 17:59,,25.0917,91.175,tahirpur,sunamganj,sylhet,27,23,16,113,,55,10,,,winter,rape,7
3945,11,46,saturday,1,evening,18 - 19:59,,22.75,89.25,tala,satkhira,khulna,31,28,24,113,,70,10,,,winter,rape,7
3946,11,46,friday,1,evening,18 - 19:59,,22.75,89.25,tala,satkhira,khulna,32,28,23,113,,74,10,,,winter,rape,7
3947,7,27,saturday,1,night,20 - 5:59,,22.75,89.25,tala,satkhira,khulna,34,32,28,176,,73,10,,,rainy,rape,7
3948,9,35,sunday,0,night,20 - 5:59,,24.25,89.9167,tangail sadar,tangail,dhaka,37,34,29,116,,64,10,,,rainy,rape,7
3949,10,44,thursday,0,morning,6 - 11:59,,24.6028,88.5806,tanore,rajshahi,rajshahi,30,27,22,116,,70,10,,,rainy,rape,7
3950,4,14,friday,1,evening,18 - 19:59,,25.8111,89.0167,taragonj,rangpur,rangpur,32,27,21,386,,68,10,,,hot,rape,7
3951,7,28,sunday,0,morning,6 - 11:59,,26.48274,88.35069,tetulia,panchagarh,rangpur,35,32,22,356,,71,8,,,rainy,rape,7
3952,1,4,saturday,1,night,20 - 5:59,,26.48274,88.35069,tetulia,panchagarh,rangpur,22,18,8,113,,35,10,,,winter,rape,7
3953,8,35,tuesday,0,morning,6 - 11:59,,26.0208,88.4667,thakurgaon sadar,thakurgaon,rangpur,35,33,28,119,,68,10,,,rainy,rape,7
3954,9,39,friday,1,night,20 - 5:59,,26.0208,88.4667,thakurgaon sadar,thakurgaon,rangpur,29,27,24,359,,87,8,,,rainy,rape,7
3955,10,40,thursday,0,night,20 - 5:59,,26.0208,88.4667,thakurgaon sadar,thakurgaon,rangpur,35,31,27,113,,72,10,,,rainy,rape,7
3956,10,43,saturday,1,evening,18 - 19:59,,26.0208,88.4667,thakurgaon sadar,thakurgaon,rangpur,26,23,18,122,,85,10,,,rainy,rape,7
3957,10,43,wednesday,0,night,20 - 5:59,,26.0208,88.4667,thakurgaon sadar,thakurgaon,rangpur,27,25,20,116,,66,10,,,rainy,rape,7
3958,9,39,friday,1,night,20 - 5:59,,26.0208,88.4667,thakurgaon sadar,thakurgaon,rangpur,29,27,24,359,,87,8,,,rainy,rape,7
3959,12,49,tuesday,0,evening,18 - 19:59,,24.575,90.39167,trishal,mymensingh,mymensingh,29,25,20,113,,63,10,,,winter,rape,7
3960,5,20,wednesday,0,morning,6 - 11:59,,24.575,90.39167,trishal,mymensingh,mymensingh,37,33,27,353,,66,10,,,hot,rape,7
3961,7,28,thursday,0,noon,12 - 15:59,,21.242504,92.14122,ukhiya,coxsbazar,chattogram,29,28,27,359,,86,6,,,rainy,rape,7
3962,12,49,monday,0,evening,18 - 19:59,,21.242504,92.14122,ukhiya,coxsbazar,chattogram,26,23,19,113,,70,10,,,winter,rape,7
3963,7,27,tuesday,0,evening,18 - 19:59,,21.242504,92.14122,ukhiya,coxsbazar,chattogram,28,27,27,356,,88,7,,,rainy,rape,7
3964,7,28,thursday,0,noon,12 - 15:59,,21.242504,92.14122,ukhiya,coxsbazar,chattogram,29,28,27,359,,86,6,,,rainy,rape,7
3965,6,26,tuesday,0,night,20 - 5:59,,24.8778,92.3722,zakiganj,sylhet,sylhet,31,30,26,359,,89,6,,,rainy,rape,7
3966,8,35,friday,1,night,20 - 5:59,,22.50439,89.97897,zianagar,pirojpur,barisal,33,30,26,356,,79,9,,,rainy,rape,7
3967,10,44,thursday,0,afternoon,16 - 17:59,,23.01667,89.43333,abhaynagar,jashore,khulna,29,27,24,116,,74,10,,,rainy,assault,6
3968,11,44,friday,1,night,20 - 5:59,,25.925,89.35,aditmari,lalmonirhat,rangpur,29,25,20,113,,74,10,,,winter,assault,6
3969,9,35,thursday,0,night,20 - 5:59,,25.925,89.35,aditmari,lalmonirhat,rangpur,33,31,27,356,,77,9,,,rainy,assault,6
3970,3,11,friday,1,morning,6 - 11:59,,25.925,89.35,aditmari,lalmonirhat,rangpur,32,27,19,113,,31,10,,,hot,assault,6
3971,11,44,saturday,1,night,20 - 5:59,,25.925,89.35,aditmari,lalmonirhat,rangpur,29,26,22,143,,80,9,,,winter,assault,6
3972,8,34,monday,0,night,20 - 5:59,,25.925,89.35,aditmari,lalmonirhat,rangpur,34,31,26,353,,74,10,,,rainy,assault,6
3973,4,16,friday,1,noon,12 - 15:59,,22.9667,90.15,agailjhara,barisal,barisal,37,33,29,116,,69,10,,,hot,assault,6
3974,5,20,sunday,0,morning,6 - 11:59,,23.8833,91.2166,akhaura,brahmanbaria,chattogram,32,29,25,359,,83,8,,,hot,assault,6
3975,2,5,saturday,1,morning,6 - 11:59,,23.8833,91.2166,akhaura,brahmanbaria,chattogram,31,26,17,113,,54,10,,,winter,assault,6
3976,2,5,saturday,1,morning,6 - 11:59,,23.8833,91.2166,akhaura,brahmanbaria,chattogram,31,26,17,113,,54,10,,,winter,assault,6
3977,8,32,tuesday,0,afternoon,16 - 17:59,,24.975,89.02,akkelpur,joypurhat,rajshahi,34,32,27,176,,73,10,,,rainy,assault,6
3978,8,33,saturday,1,night,20 - 5:59,,24.975,89.02,akkelpur,joypurhat,rajshahi,34,31,27,356,,77,10,,,rainy,assault,6
3979,8,33,saturday,1,night,20 - 5:59,,24.975,89.02,akkelpur,joypurhat,rajshahi,34,31,27,356,,77,10,,,rainy,assault,6
3980,6,23,saturday,1,night,20 - 5:59,,23.7583,88.95,alamdanga,chuadanga,khulna,35,32,28,356,,68,9,,,rainy,assault,6
3981,2,8,monday,0,night,20 - 5:59,,23.7583,88.95,alamdanga,chuadanga,khulna,35,31,25,113,,33,10,,,winter,assault,6
3982,10,42,wednesday,0,night,20 - 5:59,,23.7583,88.95,alamdanga,chuadanga,khulna,33,30,26,356,,76,9,,,rainy,assault,6
3983,6,23,friday,1,night,20 - 5:59,,22.1294,90.2289,amtali,barguna,barisal,34,32,28,356,,73,7,,,rainy,assault,6
3984,11,48,monday,0,morning,6 - 11:59,,22.1294,90.2289,amtali,barguna,barisal,31,27,23,113,,70,10,,,winter,assault,6
3985,2,8,saturday,1,morning,6 - 11:59,,22.1294,90.2289,amtali,barguna,barisal,34,29,22,113,,38,10,,,winter,assault,6
3986,9,38,saturday,1,night,20 - 5:59,,22.1294,90.2289,amtali,barguna,barisal,34,32,28,116,,75,10,,,rainy,assault,6
3987,4,17,tuesday,0,night,20 - 5:59,,22.1294,90.2289,amtali,barguna,barisal,34,31,27,119,,74,10,,,hot,assault,6
3988,9,38,saturday,1,night,20 - 5:59,,22.1294,90.2289,amtali,barguna,barisal,34,32,28,116,,75,10,,,rainy,assault,6
3989,3,13,friday,1,night,20 - 5:59,,22.1294,90.2289,amtali,barguna,barisal,33,30,25,122,,73,10,,,hot,assault,6
3990,9,38,thursday,0,night,20 - 5:59,,22.1294,90.2289,amtali,barguna,barisal,34,32,28,116,,71,10,,,rainy,assault,6
3991,5,22,monday,0,night,20 - 5:59,,23.7917,90.65,araihazar,narayanganj,dhaka,35,32,27,359,,78,8,,,hot,assault,6
3992,6,24,monday,0,night,20 - 5:59,,24.1333,89.25,atghoria,pabna,rajshahi,27,27,26,308,,87,7,,,rainy,assault,6
3993,10,43,friday,1,night,20 - 5:59,,26.3083,88.4583,atwari,panchagarh,rangpur,30,26,21,176,,75,10,,,rainy,assault,6
3994,5,20,saturday,1,evening,18 - 19:59,,24.96667,88.9,badalgachi,naogaon,rajshahi,41,36,29,116,,57,10,,,hot,assault,6
3995,9,36,monday,0,night,20 - 5:59,,25.66667,89.05,badargonj,rangpur,rangpur,34,32,27,359,,72,8,,,rainy,assault,6
3996,1,4,sunday,0,noon,12 - 15:59,,24.33,88.945,bagatipara,natore,rajshahi,30,26,19,113,,43,10,,,winter,assault,6
3997,11,47,tuesday,0,night,20 - 5:59,,22.66667,89.8,bagerhat sadar,bagerhat,khulna,30,27,22,116,,66,10,,,winter,assault,6
3998,1,1,monday,0,night,20 - 5:59,,24.1917,88.8333,bagha,rajshahi,rajshahi,30,25,19,113,,48,10,,,winter,assault,6
3999,10,43,monday,0,morning,6 - 11:59,,24.1917,88.8333,bagha,rajshahi,rajshahi,33,29,24,116,,63,10,,,rainy,assault,6
4000,2,5,saturday,1,afternoon,16 - 17:59,,26.1,88.275,baliadangi,thakurgaon,rangpur,28,24,18,113,,51,10,,,winter,assault,6
4001,1,1,tuesday,0,night,20 - 5:59,,23.635,89.55,baliakandi,rajbari,dhaka,29,25,20,113,,49,10,,,winter,assault,6
4002,9,37,wednesday,0,noon,12 - 15:59,,23.635,89.55,baliakandi,rajbari,dhaka,34,32,28,353,,73,10,,,rainy,assault,6
4003,2,8,tuesday,0,night,20 - 5:59,,23.635,89.55,baliakandi,rajbari,dhaka,32,27,19,113,,38,10,,,winter,assault,6
4004,8,34,wednesday,0,night,20 - 5:59,,23.7778,90.8083,bancharampur,brahmanbaria,chattogram,35,32,28,386,,72,10,,,rainy,assault,6
4005,6,25,wednesday,0,afternoon,16 - 17:59,,23.6167,90.525,bandar,narayanganj,dhaka,38,34,29,200,,66,10,,,rainy,assault,6
4006,11,45,monday,0,afternoon,16 - 17:59,,23.6167,90.525,bandar,narayanganj,dhaka,28,26,22,176,,81,10,,,winter,assault,6
4007,11,47,thursday,0,night,20 - 5:59,,22.2333,92.1917,bandarban sadar,bandarban,chattogram,28,25,21,113,,70,10,,,winter,assault,6
4008,7,30,wednesday,0,morning,6 - 11:59,,24.5417,91.3333,baniachong,habiganj,sylhet,30,28,25,356,,90,7,,,rainy,assault,6
4009,5,18,saturday,1,afternoon,16 - 17:59,,24.5417,91.3333,baniachong,habiganj,sylhet,26,25,25,359,,89,8,,,hot,assault,6
4010,3,12,sunday,0,morning,6 - 11:59,,24.5417,91.3333,baniachong,habiganj,sylhet,36,31,22,113,,47,10,,,hot,assault,6
4011,11,47,tuesday,0,morning,6 - 11:59,,24.3083,89.1708,baraigram,natore,rajshahi,33,28,22,113,,51,10,,,winter,assault,6
4012,3,12,saturday,1,night,20 - 5:59,,22.1508,90.1264,barguna sadar,barguna,barisal,34,30,25,116,,72,10,,,hot,assault,6
4013,1,3,monday,0,night,20 - 5:59,,22.7,90.3667,barisal sadar,barisal,barisal,27,24,20,113,,48,10,,,winter,assault,6
4014,2,8,friday,1,evening,18 - 19:59,,22.7,90.3667,barisal sadar,barisal,barisal,31,28,24,116,,63,10,,,winter,assault,6
4015,3,11,tuesday,0,noon,12 - 15:59,,22.7,90.3667,barisal sadar,barisal,barisal,34,30,24,200,,66,10,,,hot,assault,6
4016,1,3,monday,0,night,20 - 5:59,,22.7,90.3667,barisal sadar,barisal,barisal,27,24,20,113,,48,10,,,winter,assault,6
4017,8,32,wednesday,0,night,20 - 5:59,,24.7083,92.2,barlekha,moulvibazar,sylhet,32,29,25,353,,86,8,,,rainy,assault,6
4018,10,40,saturday,1,night,20 - 5:59,,24.7083,92.2,barlekha,moulvibazar,sylhet,36,31,25,176,,75,9,,,rainy,assault,6
4019,2,5,thursday,0,noon,12 - 15:59,,24.2167,90.05,basail,tangail,dhaka,28,23,15,113,,43,10,,,winter,assault,6
4020,10,42,friday,1,night,20 - 5:59,,22.4292,90.5139,bauphal,patuakhali,barisal,33,30,26,113,,74,10,,,rainy,assault,6
4021,2,5,saturday,1,morning,6 - 11:59,,22.4292,90.5139,bauphal,patuakhali,barisal,32,28,23,113,,51,10,,,winter,assault,6
4022,6,26,saturday,1,night,20 - 5:59,,22.4292,90.5139,bauphal,patuakhali,barisal,33,31,28,356,,73,9,,,rainy,assault,6
4023,3,12,tuesday,0,night,20 - 5:59,,22.4292,90.5139,bauphal,patuakhali,barisal,33,29,22,113,,53,10,,,hot,assault,6
4024,9,39,sunday,0,night,20 - 5:59,,22.4292,90.5139,bauphal,patuakhali,barisal,32,30,27,353,,73,10,,,rainy,assault,6
4025,12,50,tuesday,0,morning,6 - 11:59,,22.4292,90.5139,bauphal,patuakhali,barisal,32,27,20,113,,48,10,,,winter,assault,6
4026,3,12,thursday,0,night,20 - 5:59,,22.4292,90.5139,bauphal,patuakhali,barisal,33,29,23,176,,59,10,,,hot,assault,6
4027,8,35,friday,1,night,20 - 5:59,,22.4292,90.5139,bauphal,patuakhali,barisal,32,30,28,356,,77,10,,,rainy,assault,6
4028,9,39,monday,0,night,20 - 5:59,,24.825,92.1625,beanibazar,sylhet,sylhet,32,28,24,353,,85,10,,,rainy,assault,6
4029,10,43,wednesday,0,night,20 - 5:59,,22.95,91.1,begumganj,noakhali,chattogram,34,30,24,176,,79,9,,,rainy,assault,6
4030,5,21,friday,1,night,20 - 5:59,,24.2917,89.7,belkuchi,sirajganj,rajshahi,36,32,26,386,,75,7,,,hot,assault,6
4031,4,17,friday,1,night,20 - 5:59,,24.2917,89.7,belkuchi,sirajganj,rajshahi,33,30,26,386,,73,8,,,hot,assault,6
4032,11,46,thursday,0,night,20 - 5:59,,24.2917,89.7,belkuchi,sirajganj,rajshahi,30,25,19,113,,58,10,,,winter,assault,6
4033,6,23,wednesday,0,night,20 - 5:59,,24.0667,89.625,bera,pabna,rajshahi,37,34,29,176,,65,10,,,rainy,assault,6
4034,11,46,thursday,0,night,20 - 5:59,,24.0667,89.625,bera,pabna,rajshahi,30,25,19,113,,61,10,,,winter,assault,6
4035,4,17,thursday,0,morning,6 - 11:59,,24.0667,89.625,bera,pabna,rajshahi,38,36,29,113,,40,10,,,hot,assault,6
4036,4,16,thursday,0,morning,6 - 11:59,,24.0667,89.625,bera,pabna,rajshahi,40,35,29,122,,53,10,,,hot,assault,6
4037,3,13,wednesday,0,night,20 - 5:59,,24.375,90.37833,bhaluka,mymensingh,mymensingh,38,32,24,113,,33,10,,,hot,assault,6
4038,5,21,saturday,1,noon,12 - 15:59,,24.375,90.37833,bhaluka,mymensingh,mymensingh,33,30,26,359,,83,8,,,hot,assault,6
4039,9,39,wednesday,0,morning,6 - 11:59,,22.4889,90.0733,bhandaria,pirojpur,barisal,29,28,26,356,,86,8,,,rainy,assault,6
4040,12,49,saturday,1,morning,6 - 11:59,,22.4889,90.0733,bhandaria,pirojpur,barisal,28,25,19,119,,62,10,,,winter,assault,6
4041,6,23,sunday,0,night,20 - 5:59,,22.4889,90.0733,bhandaria,pirojpur,barisal,31,29,28,359,,79,7,,,rainy,assault,6
4042,9,39,thursday,0,afternoon,16 - 17:59,,22.4889,90.0733,bhandaria,pirojpur,barisal,32,30,27,356,,81,8,,,rainy,assault,6
4043,3,11,wednesday,0,morning,6 - 11:59,,23.3833,89.9833,bhanga,faridpur,dhaka,33,28,19,113,,30,10,,,hot,assault,6
4044,4,17,monday,0,morning,6 - 11:59,,24.0167,88.9917,bheramara,kushtia,khulna,36,32,27,356,,70,9,,,hot,assault,6
4045,11,45,saturday,1,night,20 - 5:59,,24.0167,88.9917,bheramara,kushtia,khulna,33,29,24,113,,49,10,,,winter,assault,6
4046,9,38,monday,0,night,20 - 5:59,,24.0211,91.2797,bijoynagar,brahmanbaria,chattogram,34,30,25,353,,84,8,,,rainy,assault,6
4047,7,28,thursday,0,morning,6 - 11:59,,24.0211,91.2797,bijoynagar,brahmanbaria,chattogram,31,28,26,353,,88,9,,,rainy,assault,6
4048,7,27,thursday,0,morning,6 - 11:59,,25.3783,88.9833,birampur,dinajpur,rangpur,35,33,28,356,,72,6,,,rainy,assault,6
4049,3,11,monday,0,night,20 - 5:59,,26,88.5833,birganj,dinajpur,rangpur,32,28,20,113,,40,10,,,hot,assault,6
4050,9,37,tuesday,0,night,20 - 5:59,,26,88.5833,birganj,dinajpur,rangpur,36,32,26,116,,60,10,,,rainy,assault,6
4051,6,23,thursday,0,night,20 - 5:59,,26,88.5833,birganj,dinajpur,rangpur,37,34,28,353,,64,10,,,rainy,assault,6
4052,4,14,friday,1,night,20 - 5:59,,25.6333,88.5333,birol,dinajpur,rangpur,32,27,21,353,,70,10,,,hot,assault,6
4053,9,36,wednesday,0,night,20 - 5:59,,25.8,88.4611,bochaganj,dinajpur,rangpur,33,31,26,386,,83,9,,,rainy,assault,6
4054,9,36,wednesday,0,night,20 - 5:59,,25.8,88.4611,bochaganj,dinajpur,rangpur,33,31,26,386,,83,9,,,rainy,assault,6
4055,6,24,saturday,1,night,20 - 5:59,,24.8417,89.375,bogra sadar,bogura,rajshahi,38,34,28,386,,70,10,,,rainy,assault,6
4056,9,35,sunday,0,afternoon,16 - 17:59,,24.8417,89.375,bogra sadar,bogura,rajshahi,37,34,29,113,,64,10,,,rainy,assault,6
4057,6,24,thursday,0,night,20 - 5:59,,24.8417,89.375,bogra sadar,bogura,rajshahi,38,34,29,356,,64,9,,,rainy,assault,6
4058,3,9,thursday,0,morning,6 - 11:59,,24.8417,89.375,bogra sadar,bogura,rajshahi,32,29,23,116,,43,10,,,hot,assault,6
4059,7,30,wednesday,0,night,20 - 5:59,,24.8417,89.375,bogra sadar,bogura,rajshahi,33,31,28,359,,79,7,,,rainy,assault,6
4060,8,33,wednesday,0,evening,18 - 19:59,,25.185884,89.869977,bokshiganj,jamalpur,mymensingh,35,30,26,200,,80,10,,,rainy,assault,6
4061,4,17,friday,1,morning,6 - 11:59,,25.185884,89.869977,bokshiganj,jamalpur,mymensingh,33,28,24,353,,85,10,,,hot,assault,6
4062,9,39,saturday,1,night,20 - 5:59,,23.9528,91.1167,brahmanbaria sadar,brahmanbaria,chattogram,35,32,26,353,,74,10,,,rainy,assault,6
4063,7,30,wednesday,0,noon,12 - 15:59,,23.9528,91.1167,brahmanbaria sadar,brahmanbaria,chattogram,30,27,25,356,,91,7,,,rainy,assault,6
4064,11,48,tuesday,0,night,20 - 5:59,,23.9528,91.1167,brahmanbaria sadar,brahmanbaria,chattogram,33,28,19,113,,66,10,,,winter,assault,6
4065,10,40,saturday,1,night,20 - 5:59,,23.9528,91.1167,brahmanbaria sadar,brahmanbaria,chattogram,34,31,24,356,,68,9,,,rainy,assault,6
